"surrogate_uuid","group_id","txt_name","theme_id","type_id"
"2c90f588654da32d01656ad177fc506f","TXA9704","Liste des organismes habilités pour le contrôle des équipements sous pression transportables en application du décret n° 2001-386 du 3 mai 2001 modifié relatif aux équipements sous pression transportables","4028807d16245e4d01162524d6f26b13","d37394c5272f761f01273d899b5811d1"
"2c90f588654da32d01656bfccb595511","TXA11408","Arrêté du 3 mars 2004 relatif aux examens approfondis des grues à tour","4028807d16245e4d01162524d4d36af8","4028807d16245e4d01162524db946b37"
"2c90f58865804aea016590076b5e6645","TXA11409","LOI n° 2018-727 du 10 août 2018 pour un Etat au service d'une société de confiance (extrait : articles 56 et 57)","4028807d16245e4d01162524c7d96a56","4028807d16245e4d01162524e7276bd9"
"2c90f58865804aea0165901d75aa7ff9","TXA11410","Code de l'énergie Articles D. 342-13-1 à D. 342-13-8 : Règles complémentaires applicables pour le raccordement aux réseaux publics d'électricité du territoire métropolitain continental (Livre III, Titre IV, Chapitre II, Section 5)","2c90f58951ea3d5101521fc686436f02","4028807d16245e4d01162524e0ba6b7f"
"2c90f58865804aea0165902ced0621eb","TXA11411","Code de l'énergie Articles D. 342-13-9 à D. 342-14-1 : Règles complémentaires applicables aux utilisateurs du réseau non soumis aux règlements européens et aux utilisateurs du réseau dans les zones non interconnectées au réseau public métropolitain continental  (Livre III, Titre IV, Chapitre II, Section 6)","2c90f58951ea3d5101521fc686436f02","4028807d16245e4d01162524e0ba6b7f"
"2c90f58865804aea0165904b5cec5109","TXA11412","Arrêté du 6 août 2018 fixant des prescriptions techniques relatives à la sécurité des barrages","ff8081816b4d71ef016b54e01560411b","4028807d16245e4d01162524db946b37"
"2c90f588659ae1a501659f951bd258f0","TXA11416","Arrêté du 6 avril 2007 relatif au contrôle des populations de ragondins et de rats musqués","4028807d16245e4d01162524c92d6a68","4028807d16245e4d01162524db946b37"
"2c90f588659ae1a501659fecdbdd37ba","TXA6230","Arrêté du 13 octobre 2005 portant définition du modèle d’imprimé pour l’établissement de l’état des risques naturels et technologiques","4028807d16245e4d01162524c7d96a56","4028807d16245e4d01162524db946b37"
"2c90f588659ae1a50165a005151164eb","TXA10058","Code de l'énergie Articles D. 342-5 à D. 342-13 : Règles générales pour le raccordement aux réseaux publics d'électricité (Livre III, Titre IV, Chapitre II, Section 4)","2c90f58951ea3d5101521fc686436f02","4028807d16245e4d01162524e0ba6b7f"
"2c90f588659ae1a50165a00bbceb7170","TXA11345","Code de l'énergie Articles D. 342-15 à D. 342-15-7 : Autres raccordements aux réseaux électriques (Livre III, Titre IV, Chapitre II, Section 7)","2c90f58951ea3d5101521fc686436f02","4028807d16245e4d01162524e0ba6b7f"
"2c90f588659ae1a50165a00f47cb7b47","TXA10059","Code de l'énergie Articles D. 342-16 à D. 342-17 : Contrôles des installations de production raccordées aux réseaux publics d'électricité  (Livre III, Titre IV, Chapitre II, Section 8, Sous-section 1)","2c90f58951ea3d5101521fc686436f02","4028807d16245e4d01162524e0ba6b7f"
"2c90f588659ae1a50165a0134bb67f58","TXA7625","Arrêté du 29 février 2008 fixant des prescriptions relatives à la sécurité et à la sûreté des ouvrages hydrauliques","ff8081816b4d71ef016b54e01560411b","4028807d16245e4d01162524db946b37"
"2c90f588659ae1a50165b4948df706c2","TXA9386","Arrêté du 19 décembre 2012 désignant l’organisme en charge de la délivrance, du transfert et de l’annulation des garanties d’origine de l’électricité produite à partir de sources d’énergie renouvelables ou par cogénération","d37394453d863f29013daaf3cf6451fe","4028807d16245e4d01162524db946b37"
"2c90f588659ae1a50165b49544a20711","TXA7028","Arrêté du 12 juin 2008 définissant le plan de l'étude de dangers des barrages et en précisant le contenu","ff8081816b4d71ef016b54e01560411b","4028807d16245e4d01162524db946b37"
"2c90f5893f7d1349013f7d1daf240014","TXA9523","Arrêté du 4 octobre 2007 relatif aux formalités applicables à la production, la vente, l'importation, l'exportation et le transfert des  produits explosifs","d373944536c784aa0136e8c822392683","4028807d16245e4d01162524db946b37"
"2c90f5893f7d1349013f9edeb7af70ce","TXA9524","Circulaire du 5 juin 2013 relative à l’éclairage nocturne des bâtiments non résidentiels afin de limiter les nuisances lumineuses et les consommations d’énergie","4028807d16245e4d01162524c7d96a56","4028807d16245e4d01162524e34f6ba3"
"2c90f5893f7d1349013fa9f9c5dd74ac","TXA3492","Directive 2004/40/CE du 29 avril 2004 concernant les prescriptions minimales de sécurité et de santé relatives à l'exposition des travailleurs aux risques dus aux agents physiques (champs électromagnétiques)","d37394c522a42328012338c8c7d32c28","4028807d16245e4d01162524e5e76bc7"
"2c90f5893faa3d37013faa42e7ea0404","TXA9529","Avis aux entreprises produisant, distribuant ou important des substances à l'état nanoparticulaire et aux laboratoires publics et privés de recherche","4028807d16245e4d01162524cb036a7a","4028807d16245e4d01162524e20d6b91"
"2c90f5893faa3d37013fadd009a27fbe","TXA9534","Décision BSEI n° 2013-037 du 29 mai 2013 portant reconnaissance d’un guide professionnel applicable aux canalisations de transport de gaz de biomasse non épuré prévu par l’arrêté du 4 août 2006 modifié portant règlement de la sécurité des canalisations de transport","ff8081816b4d71ef016b54dd71e53d99","4028807d16245e4d01162524e20d6b91"
"2c90f5893faa3d37013fadf116be49c4","TXA8633","Arrêté du 16 décembre 2010 portant habilitation d'un organisme (ASAP) en application du décret n° 2001-386 du 3 mai 2001 modifié relatif aux équipements sous pression transportables","4028807d16245e4d01162524d6f26b13","d37394c5272f761f01273d899b5811d1"
"2c90f5893faa3d37013fadf8e7216915","TXA8634","Arrêté du 16 décembre 2010 portant habilitation d'un organisme (Bureau Veritas) en application du décret n° 2001-386 du 3 mai 2001 modifié relatif aux équipements sous pression transportables","4028807d16245e4d01162524d6f26b13","d37394c5272f761f01273d899b5811d1"
"2c90f5893faa3d37013fae07bd95093e","TXA8678","Arrêté du 16 décembre 2010 portant habilitation d'un organisme en application du décret n° 2001-386 du 3 mai 2001 modifié relatif aux équipements sous pression transportables","4028807d16245e4d01162524d6f26b13","d37394c5272f761f01273d899b5811d1"
"2c90f5893faa3d37013faf79823c1bd9","TXA9114","Directive 2013/35/UE du 26 juin 2013 concernant les prescriptions minimales de sécurité et de santé relatives à l’exposition des travailleurs aux risques dus aux agents physiques (champs électromagnétiques) (vingtième directive particulière au sens de l’article 16, paragraphe 1, de la directive 89/391/CEE) et abrogeant la directive 2004/40/CE","d37394c522a42328012338c8c7d32c28","4028807d16245e4d01162524e5e76bc7"
"2c90f5893faa3d37013fbdbf5e531821","TXA9427","Arrêté du 23 janvier 2013 relatif aux règles de bonnes pratiques tendant à garantir la sécurité et la sûreté biologiques mentionnées à l'article R. 5139-18 du code de la santé publique","4028807d16245e4d01162524cfda6ab9","4028807d16245e4d01162524db946b37"
"2c90f5893fee8968013ff77b56d44e8c","TXA9544","Arrêté du 26 juin 2013 relatif au repérage des matériaux et produits de la liste C contenant de l’amiante et au contenu du rapport de repérage","d37394c522a42328012338c87f4c2c22","4028807d16245e4d01162524db946b37"
"2c90f5893fee8968014039b10abf5a7d","TXA5308","Arrêté du 2 janvier 2002 relatif au repérage des matériaux et produits contenant de l'amiante avant démolition en application de l'article 10-4 du décret no 96-97 du 7 février 1996 modifié","d37394c522a42328012338c87f4c2c22","4028807d16245e4d01162524db946b37"
"2c90f5893fee896801403a95ac862084","TXA8931","Circulaire DGT n°5/2011 du 15 juillet 2011 relative à la mise en oeuvre du plan national canicule","4028807d16245e4d01162524cd016a95","4028807d16245e4d01162524e34f6ba3"
"2c90f5893fee896801403ab8aff93b6d","TXA9546","Circulaire DGT n° 9 du 4 juillet 2013 relative à la mise en oeuvre du plan national canicule","4028807d16245e4d01162524cd016a95","4028807d16245e4d01162524e34f6ba3"
"2c90f5893fee896801403fdaefe75de1","TXA9457","Code de l'environnement Articles L. 515-32 à L. 515-42 : Installations classées pour la protection de l'environnement susceptibles de créer des accidents majeurs impliquant des substances dangereuses (Livre V, Titre I, Chapitre V)","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524df706b6d"
"2c90f589412aa5c901413021f3380c80","TXA6675","Arrêté du 28 décembre 2007 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 2160 « Silos et installations de stockage de céréales, grains, produits alimentaires ou tout autre produit organique dégageant des poussières inflammables »","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524de2f6b5b"
"2c90f589412aa5c901414448f8756a59","TXA9593","Décret n° 2013-797 du 30 août 2013 fixant certains compléments et adaptations spécifiques au code du travail pour les mines et carrières en matière de poussières alvéolaires","2c90f588558d4ff9015590e55bbc7031","4028807d16245e4d01162524e48d6bb5"
"2c90f589412aa5c901415f96804f495e","TXA9382","Arrêté du 28 décembre 2012 portant agrément des laboratoires ou des organismes pour effectuer certains types de prélèvements et d'analyses à l'émission des substances dans l'atmosphère","4028807d16245e4d01162524c4c46a32","4028807d16245e4d01162524db946b37"
"2c90f589412aa5c9014186ff67ec35b7","TXA6618","Arrêté du 30 août 1991 déterminant les conditions d'installation auxquelles doivent satisfaire les générateurs électriques de rayons X","d37394c522a42328012338c907e42c2e","4028807d16245e4d01162524db946b37"
"2c90f589412aa5c90141870db9753ec8","TXA3281","Arrêté du 1er août 1967 relatif aux détergents d'ateliers et savons mis à la disposition du personnel des entreprises","4028807d16245e4d01162524cc546a8c","4028807d16245e4d01162524db946b37"
"2c90f5894191f8c4014192de1587754c","TXA9606","Décision de la Commission du 5 septembre 2013 concernant les mesures nationales d’exécution pour l’allocation transitoire à titre gratuit de quotas d’émission de gaz à effet de serre conformément à l’article 11, paragraphe 3, de la directive 2003/87/CE du Parlement européen et du Conseil","4028807d16245e4d01162524c4c46a32","4028807d16245e4d01162524e20d6b91"
"2c90f5894192f4c901419304eb7c4817","TXA8581","Arrêté du 23 juillet 2010 relatif aux chaudières présentes dans les installations de combustion d'une puissance thermique supérieure ou égale à 20 MWth autorisées ou modifiées à compter du 1er novembre 2010","d37394c522a42328012338c3d2842c04","4028807d16245e4d01162524db946b37"
"2c90f5894192f4c9014193085d760f31","TXA5423","Arrêté du 11 août 1999 relatif à la réduction des émissions polluantes des moteurs et turbines à combustion ainsi que des chaudières utilisées en postcombustion soumis à autorisation sous la rubrique 2910 de la nomenclature des installations classées pour la protection de l'environnement","d37394c522a42328012338c3d2842c04","4028807d16245e4d01162524db946b37"
"2c90f5894192f4c90141931412777bab","TXA4849","Arrêté du 20 juin 2002 relatif aux chaudières présentes dans une installation nouvelle ou modifiée d'une puissance supérieure à 20 MWth","d37394c522a42328012338c3d2842c04","4028807d16245e4d01162524db946b37"
"2c90f5894192f4c90141931f09fa4566","TXA3457","Arrêté du 30 juillet 2003 relatif aux chaudières présentes dans des installations existantes de combustion d'une puissance supérieure à 20 MWth","d37394c522a42328012338c3d2842c04","4028807d16245e4d01162524db946b37"
"2c90f589424105ec01425c5e4595183a","TXA8464","Code de la construction et de l'habitation Articles R.111-22 à R.111-22-2 : Étude de faisabilité des approvisionnements en énergie (Livre Ier, Titre Ier, Chapitre Ier, Section IV)","d37394453d863f29013daaf2faf0518e","4028807d16245e4d01162524e0ba6b7f"
"2c90f589424105ec01425c8b600d2c21","TXA6549","Arrêté du 18 décembre 2007 relatif aux études de faisabilité des approvisionnements en énergie pour les bâtiments neufs et parties nouvelles de bâtiments et pour les rénovations de certains bâtiments existants en France métropolitaine","d37394453d863f29013daaf2faf0518e","4028807d16245e4d01162524db946b37"
"2c90f589424105ec01425cced15452ae","TXA8057","Règlement (CE) n° 1005/2009 du Parlement européen et du Conseil du 16 septembre 2009 relatif à des substances qui appauvrissent la couche d’ozone","4028807d16245e4d01162524c4c46a32","4028807d16245e4d01162524ed896c33"
"2c90f589424105ec01427f8c52f97769","TXA9621","Note de doctrine sur les mesures de maîtrise des risques instrumentées (MMRI) - Guide relatif aux Mesures de Maîtrise des Risques instrumentées (MMRI)","4028807d16245e4d01162524c8846a5f","2c90f58962265e150162520dfe7c6281"
"2c90f589424105ec01428095ed012059","TXA9622","Note du 20 novembre 2013 relative aux garanties financières pour la mise en sécurité des installations définies au 5° de l'article R. 516-1 du Code de l'environnement","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524f15c6c69"
"2c90f589424105ec0142900204fe2e06","TXA9623","Arrêté du 30 juillet 1979 relatif aux règles techniques et de sécurité applicables aux stockages fixes d'hydrocarbures liquéfiés non soumis à la législation des installations classées ou des immeubles recevant du public","4028807d16245e4d01162524c7d96a56","4028807d16245e4d01162524db946b37"
"2c90f58942a09d320142a42d2b4f1a5a","TXA9598","Arrêté du 28 octobre 2013 relatif au contenu du dossier de demande de plan particulier de décontamination et d'élimination des appareils contenant des PCB","4028807d16245e4d01162524c71b6a4d","4028807d16245e4d01162524db946b37"
"2c90f58943099c2801431561f99b0530","TXA9636","Arrêté du 4 décembre 2013 fixant les coûts moyens des catégories d'incapacité temporaire et d'incapacité permanente mentionnées aux articles D. 242-6-6 et D. 242-34 du code de la sécurité sociale pour le calcul des cotisations d'accidents du travail et de maladies professionnelles des établissements relevant du régime général et des établissements situés dans les départements du Haut-Rhin, du Bas-Rhin et de la Moselle pour l'année 2014","4028807d16245e4d01162524d2c46add","4028807d16245e4d01162524db946b37"
"2c90f58943099c280143157297c00757","TXA9637","Arrêté du 7 novembre 2013 fixant le contenu de l'étude de sécurité du travail mentionnée à l'article R. 4462-3 et le contenu des consignes de sécurité mentionnées à l'article R. 4462-7 du code du travail pour les activités pyrotechniques","d373944536c784aa0136e8c822392683","4028807d16245e4d01162524db946b37"
"2c90f58943099c280143158b52520a1f","TXA9638","Arrêté du 27 novembre 2013 relatif aux entreprises intervenant au sein d'établissements exerçant des activités nucléaires et des entreprises de travail temporaire concernées par ces activités","4028807d16245e4d01162524d1416acb","4028807d16245e4d01162524db946b37"
"2c90f58943099c280143160f8c670fb5","TXA9639","Arrêté du 4 novembre 2013 relatif au contrôle de l'exposition aux poussières alvéolaires dans les mines et carrières","2c90f588558d4ff9015590e55bbc7031","4028807d16245e4d01162524db946b37"
"2c90f58943099c2801431638ea1a1217","TXA9640","Circulaire interministérielle n°11 du 23 octobre 2013 relative à la mise en œuvre des dérogations aux travaux réglementés pour les jeunes âgés de 15 ans au moins et de moins de 18 ans","4028807d16245e4d01162524cd016a95","4028807d16245e4d01162524e34f6ba3"
"2c90f58943099c280143346fb3163f1f","TXA9261","Arrêté du 14 décembre 2013 relatif aux prescriptions générales applicables aux installations relevant du régime de l'enregistrement au titre de la rubrique n° 2560 de la nomenclature des installations classées pour la protection de l'environnement","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524de2f6b5b"
"2c90f58943099c2801433491d4e04764","TXA9262","Arrêté du 14 décembre 2013 relatif aux prescriptions générales applicables aux installations relevant du régime de l'enregistrement au titre de la rubrique n° 2563 de la nomenclature des installations classées pour la protection de l'environnement","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524de2f6b5b"
"2c90f58943099c28014334a5aebd50db","TXA9342","Arrêté du 14 décembre 2013 relatif aux prescriptions générales applicables aux installations relevant du régime de l'enregistrement au titre de la rubrique n° 2921 de la nomenclature des installations classées pour la protection de l'environnement","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524de2f6b5b"
"2c90f58943099c28014334d08fa9693c","TXA9341","Arrêté du 14 décembre 2013 relatif aux prescriptions générales applicables aux installations relevant du régime de la déclaration au titre de la rubrique n° 2921 de la nomenclature des installations classées pour la protection de l'environnement","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524de2f6b5b"
"2c90f58943099c28014334df26f26ec7","TXA3626","Arrêté du 13 décembre 2004 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 2921 Installations de refroidissement par dispersion d'eau dans un flux d'air","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524de2f6b5b"
"2c90f58943099c28014335160ea97a6f","TXA9643","Arrêté du 19 décembre 2013 fixant pour l'année 2013 le montant des frais de tenue de compte des détenteurs de quotas prévu à l'article R. 229-36 du code de l'environnement","4028807d16245e4d01162524c4c46a32","4028807d16245e4d01162524db946b37"
"2c90f58943099c2801433a3bfc4c1e2c","TXA9644","Arrêté du 10 décembre 2013 fixant pour l'année 2014 les majorations visées à l'article D. 242-6-9 du code de la sécurité sociale","4028807d16245e4d01162524d2c46add","4028807d16245e4d01162524db946b37"
"2c90f58943099c2801433a4558db1f2c","TXA9645","Arrêté du 20 décembre 2013 fixant les tarifs des risques applicables dans les départements du Haut-Rhin, du Bas-Rhin et de la Moselle en ce qui concerne les accidents du travail et les maladies professionnelles pour 2014","4028807d16245e4d01162524d2c46add","4028807d16245e4d01162524db946b37"
"2c90f58943099c280143441c19456d1b","TXA7298","Arrêté du 9 novembre 1994 relatif aux modalités du prélèvement des poussières dans les travaux à ciel ouvert, les installations de surface et les dépendances légales des mines et des carrières","4028807d16245e4d01162524cb036a7a","4028807d16245e4d01162524db946b37"
"2c90f58943099c28014344308f330b30","TXA6033","Circulaire DGT n° 04 du 1er février 2007 relative à la délivrance de la dérogation prévue à l'article R 234-22 du Code du travail","4028807d16245e4d01162524cd016a95","4028807d16245e4d01162524e34f6ba3"
"2c90f58943099c28014344338cd10ebe","TXA6513","Circulaire DGT-DGESCO-DGFAR-DGER n° 2007-10 du 25 octobre 2007 relative à l’âge minimum de délivrance de la dérogation, prévue à l’article R 234-22 du Code du Travail, pour les élèves inscrits en enseignement professionnel ou technologique","4028807d16245e4d01162524cd016a95","4028807d16245e4d01162524e34f6ba3"
"2c90f58943099c280143443db0781b0c","TXA3701","Arrêté du 26 octobre 2005 relatif aux modalités de formation de la personne compétente en radioprotection et de certification du formateur","d37394c522a42328012338c907e42c2e","4028807d16245e4d01162524db946b37"
"2c90f58943099c28014349686f0d47b4","TXA3215","Décret n°2004-964 du 9 septembre 2004 relatif à la sécurité des ascenseurs et modifiant le code de la construction et de l’habitation","4028807d16245e4d01162524d4d36af8","4028807d16245e4d01162524e48d6bb5"
"2c90f589435a18460143628362995991","TXA6348","Arrêté du 7 février 2005 fixant les règles techniques auxquelles doivent satisfaire les élevages de bovins, de volailles et/ou de gibier à plumes et de porcs soumis à autorisation au titre du livre V du code de l'environnement","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524db946b37"
"2c90f589435a18460143629b27205f86","TXA9652","Décision n° 2013/808/UE du 18 décembre 2013 déterminant les limites quantitatives applicables aux substances réglementées et allouant des quotas de ces substances conformément au règlement (CE) n° 1005/2009 du Parlement européen et du Conseil relatif à des substances qui appauvrissent la couche d’ozone, pour la période du 1er janvier au 31 décembre 2014","4028807d16245e4d01162524c4c46a32","4028807d16245e4d01162524e20d6b91"
"2c90f589435a1846014362cf748f62ff","TXA9363","Arrêté du 22 décembre 2012 fixant le montant des frais de tenue de compte du registre national des certificats d'économies d'énergie","d37394453d863f29013daaf371e951b9","4028807d16245e4d01162524db946b37"
"2c90f589435a1846014366d406a12a78","TXA9450","Arrêté du 27 décembre 2013 relatif aux prescriptions générales applicables aux installations relevant du régime de l'enregistrement au titre de la rubrique n° 2661 de la nomenclature des installations classées pour la protection de l'environnement","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524de2f6b5b"
"2c90f589435a18460143729149663f78","TXA3444","Arrêté du 13 décembre 2004 relatif aux installations de refroidissement par dispersion d'eau dans un flux d'air soumises à autorisation au titre de la rubrique n° 2921","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524de2f6b5b"
"2c90f589438f82910143bab2ee171a0d","TXA8968","Directive 2013/59/Euratom du Conseil du 5 décembre 2013 fixant les normes de base relatives à la protection sanitaire contre les dangers résultant de l'exposition aux rayonnements ionisants et abrogeant les directives 89/618/Euratom, 90/641/Euratom, 96/29/Euratom, 97/43/Euratom et 2003/122/Euratom","d37394c522a42328012338c907e42c2e","4028807d16245e4d01162524e5e76bc7"
"2c90f58943e1f0210143e339be873ba6","TXA8937","Code de la Sécurité Sociale - Articles L. 138-29 à L.138-31 : Accords en faveur de la prévention de la pénibilité","4028807d16245e4d01162524cbab6a83","4028807d16245e4d01162524df706b6d"
"2c90f58943e1f0210143e36ea0476a88","TXA7933","Décision du 7 juillet 2008 relative à la reconnaissance d’un guide professionnel applicable au système d’information géographique (SIG) prévu par l’article 12 de l’arrêté du 4 août 2006 portant règlement de la sécurité des canalisations de transport","ff8081816b4d71ef016b54dd71e53d99","4028807d16245e4d01162524e20d6b91"
"2c90f58943e1f0210143e387b5aa0825","TXA3248","Arrêté du 4 novembre 1993 relatif à la signalisation de sécurité et de santé au travail","4028807d16245e4d01162524cc546a8c","4028807d16245e4d01162524db946b37"
"2c90f58943e1f0210143e40416173dd4","TXA9314","Décision BSEI n° 2013-036 du 23 avril 2013 portant reconnaissance d'un guide professionnel mis à jour prévu par l’arrêté du 4 août 2006 modifié portant règlement de la sécurité des canalisations de transport","ff8081816b4d71ef016b54dd71e53d99","4028807d16245e4d01162524e20d6b91"
"2c90f58943e1f0210143e4409053734a","TXA9669","Circulaire DGT n°13 du 12 décembre 2013 relative aux travaux d'élagage dans l'environnement des lignes électriques aériennes","4028807d16245e4d01162524d5946b01","4028807d16245e4d01162524e34f6ba3"
"2c90f58943e1f02101440175b89d598a","TXA9671","Arrêté du 28 novembre 2013 portant adoption du plan d’urgence gaz pris en application du règlement (UE) n° 994/2010 du Parlement européen et du Conseil du 20 octobre 2010 concernant des mesures visant à garantir la sécurité de l’approvisionnement en gaz naturel et abrogeant la directive 2004/67/CE du Conseil","d37394c522a42328012338c619a32c1c","4028807d16245e4d01162524db946b37"
"2c90f58943e1f02101440840bef0074e","TXA3555","Arrêté du 13 février 2001 relatif à la déclaration de détention d'appareil contenant des polychlorobiphényles et des polychloroterphényles (PCB/PCT)","4028807d16245e4d01162524c71b6a4d","4028807d16245e4d01162524db946b37"
"2c90f58943e1f0210144084405e207aa","TXA9597","Arrêté du 14 janvier 2014 relatif au contenu et aux modalités de la déclaration d'appareils contenant des PCB","4028807d16245e4d01162524c71b6a4d","4028807d16245e4d01162524db946b37"
"2c90f58943e1f02101440bc3904d40ac","TXA9672","Extrait de la loi n° 2014-1 du 2 janvier 2014 habilitant le Gouvernement à simplifier et sécuriser la vie des entreprises","4028807d16245e4d01162524c7d96a56","4028807d16245e4d01162524e7276bd9"
"2c90f58943e1f02101440bc46091424a","TXA9599","Arrêté du 7 janvier 2014 relatif aux modalités d'analyse et d'étiquetage et aux conditions de détention des appareils contenant des PCB","4028807d16245e4d01162524c71b6a4d","4028807d16245e4d01162524db946b37"
"2c90f58944992f1d01449bd4a3526062","TXA7288","Arrêté du 28 juillet 2008 fixant le modèle du formulaire « certificat médical accident du travail-maladie professionnelle »","4028807d16245e4d01162524d2c46add","4028807d16245e4d01162524db946b37"
"2c90f58944992f1d01449c1f030f4d0f","TXA9595","Arrêté du 3 septembre 2013 portant agrément des laboratoires ou des organismes pour effectuer certains types de prélèvements et d'analyses à l'émission des substances dans l'atmosphère","4028807d16245e4d01162524c4c46a32","4028807d16245e4d01162524db946b37"
"2c90f58945d35f020145d57985921f2b","TXA9709","Code du travail Articles L. 1233-57-9 à L. 1233-57-22 : Obligation de rechercher un repreneur en cas de projet de fermeture d'un établissement (Partie I, Livre II, Titre III, Chapitre III)","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524df706b6d"
"2c90f58945d35f020145d789847e42fe","TXA9710","Directive 2014/45/UE du Parlement européen et du Conseil du 3 avril 2014 relative au contrôle technique périodique des véhicules à moteur et de leurs remorques, et abrogeant la directive  2009/40/CE","2c90f588422a462a014232c34f995161","4028807d16245e4d01162524e5e76bc7"
"2c90f58945d35f020146138fd4784db6","TXA5499","Décret no 47-1619 du 23 août 1947 portant règlement d'administration publique en ce qui concerne les mesures particulières relatives à la protection des ouvriers qui exécutent des travaux de peinture ou de vernissage par pulvérisation","4028807d16245e4d01162524ce806aa7","4028807d16245e4d01162524e48d6bb5"
"2c90f58945d35f02014624815ec23627","TXA9600","Arrêté du 28 avril 2014 relatif à la transmission des données de surveillance des émissions des installations classées pour la protection de l'environnement","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524db946b37"
"2c90f58945d35f02014624b44d9b3f56","TXA9711","Communication de la Commission - Orientations de la Commission européenne concernant les rapports de base prévus à l'article 22, de la Directive 2010/75/UE relative aux émissions industrielles","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524f00a6c57"
"2c90f58945d35f02014625a8c31b505b","TXA9602","Arrêté du 27 mars 2014 relatif aux prescriptions générales applicables aux installations classées soumises à déclaration sous la rubrique n° 1511 de la nomenclature des installations classées pour la protection de l'environnement","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524de2f6b5b"
"2c90f58945d35f02014632ac360221bc","TXA9338","Règlement (UE) n° 517/2014 du 16 avril 2014 relatif aux gaz à effet de serre fluorés et abrogeant le règlement (CE) no 842/2006","4028807d16245e4d01162524c4c46a32","4028807d16245e4d01162524ed896c33"
"2c90f58945d35f02014633c69a3a32bc","TXA4268","Règlement CE n°842/2006 du 17 mai 2006 relatif à certains gaz à effet de serre fluorés","4028807d16245e4d01162524c4c46a32","4028807d16245e4d01162524ed896c33"
"2c90f58945d35f0201463a3da9027720","TXA9715","Note ministérielle relative à l'application du chapitre II de la Directive 2010/75/UE relative aux émissions industrielles (dite IED) aux installations de traitement de déchets","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524f15c6c69"
"2c90f58945d35f02014643def8772bcd","TXA8989","Décret n° 2011-1336 du 24 octobre 2011 relatif à l'information sur la quantité de dioxyde de carbone émise à l'occasion d'une prestation de transport","4028807d16245e4d01162524c4c46a32","4028807d16245e4d01162524e48d6bb5"
"2c90f58945d35f02014643ed35bb2cbc","TXA9716","Programme stratégique de l’inspection des installations classées pour la période 2014-2017","4028807d16245e4d01162524c9ec6a71","4028807d16245e4d01162524f00a6c57"
"2c90f58945d35f0201465bafcd110dbe","TXA9718","Code des transports Article L. 1431-3 : Principes d'exécution des opérations de transport - Information sur la quantité de dioxyde de carbone émise lors d'un transport (Partie I, Livre IV, Titre III, Chapitre Ier)","4028807d16245e4d01162524c4c46a32","4028807d16245e4d01162524df706b6d"
"2c90f58945d35f020146852d34850d10","TXA5051","Décret n° 77-1331 du 30 novembre 1977 relatif à certaines infractions à la réglementation sur le transport des matières dangereuses","d37394d91d01347d011d633ba1ce6608","4028807d16245e4d01162524e48d6bb5"
"2c90f58945d35f020146853fdcd620a1","TXA9723","Code des transports Articles D. 1252-1 à R.1252-9 : Transports de marchandises dangereuses (Livre II, Titre V, Chapitre II, Sections 1 et 2)","d37394d91d01347d011d633ba1ce6608","4028807d16245e4d01162524e0ba6b7f"
"2c90f58946d9e48e0146fafa13662846","TXA9685","Arrêté du 10 janvier 2014 portant agrément des laboratoires ou des organismes pour effectuer certains types de prélèvements et d'analyses à l'émission des substances dans l'atmosphère","4028807d16245e4d01162524c4c46a32","d37394c5272f761f01273d899b5811d1"
"2c90f58946d9e48e0146fb3efe3e6a0b","TXA4231","Directive 97/23/CE du 29 mai 1997 relative au rapprochement des législations des États membres concernant les équipements sous pression","4028807d16245e4d01162524d6f26b13","4028807d16245e4d01162524e5e76bc7"
"2c90f5894819719a014826fff2393027","TXA9566","Arrêté du 4 décembre 2012 relatif au poids total roulant autorisé des véhicules terrestres à moteur","2c90f588422a462a014232c34f995161","4028807d16245e4d01162524db946b37"
"2c90f5894819719a01482ab7072162a9","TXA8485","Code de la Sécurité Sociale Articles R. 433-1 à R. 433-17 : Indemnisation de l'incapacité temporaire","4028807d16245e4d01162524d2c46add","4028807d16245e4d01162524e0ba6b7f"
